"Individual"	"Population"	"Type"	"Concrete_Location"	"NS"	"PC1"	"PC2"	"PC3"	"PC4"	"PC5"	"PC6"	"PC7"	"PC8"	"PC9"	"PC10"	"PC11"	"PC12"	"PC13"	"PC14"	"PC15"	"PC16"	"PC17"	"PC18"	"PC19"	"PC20"	"pc1"	"pc2"
"21"	"ENG-BUT-GA-33"	"ENG-BUT-GA"	"Freshwater"	"English_Channel"	"North"	-1.16805398190473	0.514066113897494	0.00659378771102773	-0.377843013096221	0.447500734366588	0.215732392514008	-0.0180468394752512	0.0159450553120277	0.291295071087863	0.0437288033071501	0.0747113220259342	-0.080522333330391	0.21611089689681	-0.21165238039379	0.134416236758364	0.017068958373079	0.00871456002318498	0.00346607561537323	0.139201577064043	0.231771740409946	98.56	0.8
"22"	"FIN-KEV-GA-37"	"FIN-KEV-GA"	"Freshwater"	"North_Scandinavia"	"North"	7.30992073506777	-0.243312198377284	-0.187075858967995	-0.0504457558918648	0.0990112724683325	0.101839672002786	-0.033339509324533	-0.00571409606388936	0.00622577958421219	0.0356809425076099	-0.0140491021685027	-7.4529209843981e-05	0.00234367986503042	0.021006867926857	0.0148963485351353	-0.0108069866862415	0.005190584865089	0.00484032377719826	0.0102559311538554	-0.00376520036880899	98.56	0.8
"23"	"FIN-KEV-GA-38"	"FIN-KEV-GA"	"Freshwater"	"North_Scandinavia"	"North"	7.24306560486099	-0.151047171025839	-0.160299334956117	-0.214661510581072	0.2568266310544	0.0997386735902681	-0.0329526310176825	-0.00600275943785201	0.00378464971899062	0.0427056892319365	-0.0348271822561694	-0.0124548113456812	0.00975830148710641	0.0644637143410845	-0.0802155888725199	0.0117275982448673	0.0896331146081879	-0.0325598228175751	-0.0148969794034806	0.000886469843942335	98.56	0.8
"24"	"FIN-KEV-GA-39"	"FIN-KEV-GA"	"Freshwater"	"North_Scandinavia"	"North"	7.30992073506777	-0.243312198377284	-0.187075858967995	-0.0504457558918648	0.0990112724683325	0.101839672002786	-0.033339509324533	-0.00571409606388936	0.00622577958421219	0.0356809425076099	-0.0140491021685027	-7.4529209843981e-05	0.00234367986503042	0.021006867926857	0.0148963485351353	-0.0108069866862415	0.005190584865089	0.00484032377719826	0.0102559311538554	-0.00376520036880899	98.56	0.8
"25"	"FIN-KEV-GA-41"	"FIN-KEV-GA"	"Freshwater"	"North_Scandinavia"	"North"	7.1191436812623	0.09500436103096	-0.12739690043121	-0.15144254395086	0.219533202202211	0.19810039261589	-0.030619831296604	-0.00775469012609243	-0.00984754147383843	0.085140092499239	-0.159409796037392	-0.0872669455279025	0.0538058956422672	0.325971682453999	-0.651319979271233	0.146893175339947	0.596303579871975	-0.256995373070146	-0.166232682215591	0.0280682116637404	98.56	0.8
"26"	"FIN-KEV-GA-42"	"FIN-KEV-GA"	"Freshwater"	"North_Scandinavia"	"North"	7.24306560486099	-0.151047171025839	-0.160299334956117	-0.214661510581072	0.2568266310544	0.0997386735902681	-0.0329526310176825	-0.00600275943785201	0.00378464971899062	0.0427056892319365	-0.0348271822561694	-0.0124548113456812	0.00975830148710641	0.0644637143410845	-0.0802155888725199	0.0117275982448673	0.0896331146081879	-0.0325598228175751	-0.0148969794034806	0.000886469843942335	98.56	0.8
"27"	"FIN-KEV-GA-44"	"FIN-KEV-GA"	"Freshwater"	"North_Scandinavia"	"North"	7.03271187742583	0.064226433674583	-0.059319149421633	-1.09895925065732	1.08319685283693	-0.00912803749794402	-0.0333510392045081	-0.00569414561942454	0.00521119158571123	0.0353950195862664	-0.0141349689132802	0.000455912157354124	0.00278381544232484	0.0202399782993076	0.0153291144879172	-0.0107650541946673	0.00517529805989459	0.00487499446112857	0.0106741706219496	-0.00303692091209833	98.56	0.8
"28"	"FIN-KEV-GA-46"	"FIN-KEV-GA"	"Freshwater"	"North_Scandinavia"	"North"	7.30992073506777	-0.243312198377284	-0.187075858967995	-0.0504457558918648	0.0990112724683325	0.101839672002786	-0.033339509324533	-0.00571409606388936	0.00622577958421219	0.0356809425076099	-0.0140491021685027	-7.4529209843981e-05	0.00234367986503042	0.021006867926857	0.0148963485351353	-0.0108069866862415	0.005190584865089	0.00484032377719826	0.0102559311538554	-0.00376520036880899	98.56	0.8
"29"	"FIN-KEV-GA-47"	"FIN-KEV-GA"	"Freshwater"	"North_Scandinavia"	"North"	7.30992073506777	-0.243312198377284	-0.187075858967995	-0.0504457558918648	0.0990112724683325	0.101839672002786	-0.033339509324533	-0.00571409606388936	0.00622577958421219	0.0356809425076099	-0.0140491021685027	-7.4529209843981e-05	0.00234367986503042	0.021006867926857	0.0148963485351353	-0.0108069866862415	0.005190584865089	0.00484032377719826	0.0102559311538554	-0.00376520036880899	98.56	0.8
"30"	"FIN-KEV-GA-48"	"FIN-KEV-GA"	"Freshwater"	"North_Scandinavia"	"North"	7.30992073506777	-0.243312198377284	-0.187075858967995	-0.0504457558918648	0.0990112724683325	0.101839672002786	-0.033339509324533	-0.00571409606388936	0.00622577958421219	0.0356809425076099	-0.0140491021685027	-7.4529209843981e-05	0.00234367986503042	0.021006867926857	0.0148963485351353	-0.0108069866862415	0.005190584865089	0.00484032377719826	0.0102559311538554	-0.00376520036880899	98.56	0.8
"31"	"GA-POR-LI-1"	"GA-POR-LI"	"Freshwater"	"Iberian_Peninsula"	"South"	-8.16246985062089	0.233091695576555	0.155962302384367	0.075737495511895	0.276135177406093	-0.0334799561150157	-2.08698548310267	-0.235949021563568	0.0801425306972452	1.58867780156407	-1.21944172987794	0.399514725870751	-0.196163734804486	-0.409100808218379	-0.00718409769877873	0.173891361014216	-0.256580555240104	-0.0942367009342765	-0.153811455260371	-0.00785886220734319	98.56	0.8
"32"	"GA-POR-LI-2"	"GA-POR-LI"	"Freshwater"	"Iberian_Peninsula"	"South"	-8.16246985062089	0.233091695576555	0.155962302384367	0.075737495511895	0.276135177406093	-0.0334799561150157	-2.08698548310267	-0.235949021563568	0.0801425306972452	1.58867780156407	-1.21944172987794	0.399514725870751	-0.196163734804486	-0.409100808218379	-0.00718409769877873	0.173891361014216	-0.256580555240104	-0.0942367009342765	-0.153811455260371	-0.00785886220734319	98.56	0.8
"33"	"GA-POR-LI-3"	"GA-POR-LI"	"Freshwater"	"Iberian_Peninsula"	"South"	-8.4593129375642	0.102209712834346	0.0652085195241942	0.0247108428907672	0.192299264373064	-0.018945769646462	-1.02312478946278	-0.1144733410094	0.0358474643783436	0.772404998564152	-0.601149259745169	0.200038211763001	-0.0995790435983035	-0.217516580977482	-0.0123690180583124	0.0937187634306385	-0.131657367020568	-0.0500238482658272	-0.0829440457884324	-0.00147219764078863	98.56	0.8
"34"	"GA-POR-LI-4"	"GA-POR-LI"	"Freshwater"	"Iberian_Peninsula"	"South"	-8.4593129375642	0.102209712834346	0.0652085195241942	0.0247108428907672	0.192299264373064	-0.018945769646462	-1.02312478946278	-0.1144733410094	0.0358474643783436	0.772404998564152	-0.601149259745169	0.200038211763001	-0.0995790435983035	-0.217516580977482	-0.0123690180583124	0.0937187634306385	-0.131657367020568	-0.0500238482658272	-0.0829440457884324	-0.00147219764078863	98.56	0.8
"35"	"GA-POR-LI-5"	"GA-POR-LI"	"Freshwater"	"Iberian_Peninsula"	"South"	-8.4593129375642	0.102209712834346	0.0652085195241942	0.0247108428907672	0.192299264373064	-0.018945769646462	-1.02312478946278	-0.1144733410094	0.0358474643783436	0.772404998564152	-0.601149259745169	0.200038211763001	-0.0995790435983035	-0.217516580977482	-0.0123690180583124	0.0937187634306385	-0.131657367020568	-0.0500238482658272	-0.0829440457884324	-0.00147219764078863	98.56	0.8
"36"	"GA-POR-LI-6"	"GA-POR-LI"	"Freshwater"	"Iberian_Peninsula"	"South"	-8.16246985062089	0.233091695576555	0.155962302384367	0.075737495511895	0.276135177406093	-0.0334799561150157	-2.08698548310267	-0.235949021563568	0.0801425306972452	1.58867780156407	-1.21944172987794	0.399514725870751	-0.196163734804486	-0.409100808218379	-0.00718409769877873	0.173891361014216	-0.256580555240104	-0.0942367009342765	-0.153811455260371	-0.00785886220734319	98.56	0.8
