"Individual"	"Population"	"Type"	"Concrete_Location"	"NS"	"PC1"	"PC2"	"PC3"	"PC4"	"PC5"	"PC6"	"PC7"	"PC8"	"PC9"	"PC10"	"PC11"	"PC12"	"PC13"	"PC14"	"PC15"	"PC16"	"PC17"	"PC18"	"PC19"	"PC20"	"pc1"	"pc2"
"48"	"GA-POR-MI-17"	"GA-POR-MI"	"Freshwater"	"Iberian_Peninsula"	"South"	-4.77476893005395	0.364978151312668	2.17043894567648	-0.0205546965787812	0.562391464868975	-0.530494961126138	1.34186240818807	-0.415259359399283	0.177996220020089	-0.12534822938271	0.0259040687452357	-0.821792988205471	0.473160647764508	0.241858420439665	-0.601017597850949	0.203222933986613	-0.36292010821222	0.416877254487023	-0.05845200867376	-0.0511526603476792	96.53	0.94
"49"	"GA-POR-MI-2"	"GA-POR-MI"	"Freshwater"	"Iberian_Peninsula"	"South"	-1.12625620118198	0.242443434635771	4.77463706446537	-0.155646792071646	1.13758643625695	-1.03638117616169	2.69835938752211	-0.774882039161045	0.303427084621072	-0.291288324166645	-0.0640573665984986	-0.911524907497567	0.864145324595841	0.547368007640302	-1.10445875592537	0.387834582638961	-0.709717165170165	0.981725499563204	-0.206614691876412	-0.067553267379004	96.53	0.94
"50"	"GA-POR-MI-24"	"GA-POR-MI"	"Freshwater"	"Iberian_Peninsula"	"South"	-4.77476893005395	0.364978151312668	2.17043894567648	-0.0205546965787812	0.562391464868975	-0.530494961126138	1.34186240818807	-0.415259359399283	0.177996220020089	-0.12534822938271	0.0259040687452357	-0.821792988205471	0.473160647764508	0.241858420439665	-0.601017597850949	0.203222933986613	-0.36292010821222	0.416877254487023	-0.05845200867376	-0.0511526603476792	96.53	0.94
"51"	"GA-POR-MI-27"	"GA-POR-MI"	"Freshwater"	"Iberian_Peninsula"	"South"	-0.858402713625889	0.627216114846738	4.36994357994103	-0.0652675245157897	1.13465227313558	-1.07611079171503	2.68959387374191	-0.789389521174223	0.312077096868091	-0.31825755084369	0.0562127356076756	-1.68495009939511	0.968865535720717	0.501002387250532	-1.22093590937531	0.414467529084002	-0.746874695733206	0.85065361895442	-0.129503617523351	-0.108451611466393	96.53	0.94
"52"	"GA-POR-MI-28"	"GA-POR-MI"	"Freshwater"	"Iberian_Peninsula"	"South"	-8.42832593850063	0.0709367045287492	0.0666884882072311	0.112576738128587	0.0474832053732335	0.0671769271701195	0.0617365355637021	-0.0276742648333845	0.197733234365985	0.232741116126913	-0.00747291518977724	-0.099061341454767	-0.117948584940511	0.110379406197654	0.49134062218991	0.377949298065853	-0.492006469864953	0.504631185300143	0.0273816876918942	0.0239875917911249	96.53	0.94
"53"	"GA-POR-MI-31"	"GA-POR-MI"	"Freshwater"	"Iberian_Peninsula"	"South"	-4.25106677785402	0.547122143191372	2.93233616597197	-1.16658372658058	0.386544229713359	-0.720442389711112	1.3043109692286	-0.470628717085128	0.209278629683247	-0.21940088885607	0.0939816473686911	-0.788136925647519	0.437662571182183	0.130150503797787	-0.588345333435312	0.138765228932522	-0.489639112937334	0.298654659967162	0.604447217046005	-0.108117882956228	96.53	0.94
"54"	"GA-POR-MI-32"	"GA-POR-MI"	"Freshwater"	"Iberian_Peninsula"	"South"	-4.77476893005395	0.364978151312668	2.17043894567648	-0.0205546965787812	0.562391464868975	-0.530494961126138	1.34186240818807	-0.415259359399283	0.177996220020089	-0.12534822938271	0.0259040687452357	-0.821792988205471	0.473160647764508	0.241858420439665	-0.601017597850949	0.203222933986613	-0.36292010821222	0.416877254487023	-0.05845200867376	-0.0511526603476792	96.53	0.94
"55"	"GA-POR-MI-4"	"GA-POR-MI"	"Freshwater"	"Iberian_Peninsula"	"South"	-4.77476893005395	0.364978151312668	2.17043894567648	-0.0205546965787812	0.562391464868975	-0.530494961126138	1.34186240818807	-0.415259359399283	0.177996220020089	-0.12534822938271	0.0259040687452357	-0.821792988205471	0.473160647764508	0.241858420439665	-0.601017597850949	0.203222933986613	-0.36292010821222	0.416877254487023	-0.05845200867376	-0.0511526603476792	96.53	0.94
"56"	"GA-POR-MI-6"	"GA-POR-MI"	"Freshwater"	"Iberian_Peninsula"	"South"	-8.69113514648202	0.102740187778598	-0.0290656885880601	0.0241581313582271	-0.00986934339763008	0.0151208694627586	-0.00586905736576133	-0.0411291976243435	0.043915343172087	0.0675610920782696	-0.00440459811720471	0.0413641229841665	-0.0225442401917006	-0.0172855463712031	0.0189007136734097	-0.00802166111077726	0.0210344793087651	-0.0168991099803744	0.0125996001758306	0.00614629077103487	96.53	0.94
"57"	"GA-POR-MI-7"	"GA-POR-MI"	"Freshwater"	"Iberian_Peninsula"	"South"	-8.43118206043025	0.0407439625639937	0.139589078552305	0.223525312565891	0.0749818325319777	0.557083062662046	0.427116693274036	-1.0524884636601	-0.239985777394474	-0.593179758224922	-0.00440459811720503	0.0413641229841676	-0.0225442401917007	-0.0172855463712028	0.0189007136734101	-0.00802166111077731	0.0210344793087653	-0.0168991099803745	0.0125996001758303	0.00614629077103474	96.53	0.94
"58"	"GA-POR-MI-8"	"GA-POR-MI"	"Freshwater"	"Iberian_Peninsula"	"South"	-4.77476893005395	0.364978151312668	2.17043894567648	-0.0205546965787812	0.562391464868975	-0.530494961126138	1.34186240818807	-0.415259359399283	0.177996220020089	-0.12534822938271	0.0259040687452357	-0.821792988205471	0.473160647764508	0.241858420439665	-0.601017597850949	0.203222933986613	-0.36292010821222	0.416877254487023	-0.05845200867376	-0.0511526603476792	96.53	0.94
"59"	"GA-POR-MI-9"	"GA-POR-MI"	"Freshwater"	"Iberian_Peninsula"	"South"	-4.78853295900012	0.36019101197009	2.15041463347899	0.00956543310911556	0.567013111781477	-0.525502730534167	1.34284934148716	-0.413804132532796	0.177174050414139	-0.122876321405977	0.025061640404558	-0.822024327461701	0.474323609405546	0.245100324995226	-0.602939551173313	0.203288133418059	-0.353952847524666	0.428899133962293	-0.0720665310342318	-0.0864279734419383	96.53	0.94
"60"	"GA-POR-RA-10"	"GA-POR-RA"	"Freshwater"	"Iberian_Peninsula"	"South"	-8.69113514648202	0.102740187778598	-0.0290656885880601	0.0241581313582271	-0.00986934339763008	0.0151208694627586	-0.00586905736576133	-0.0411291976243435	0.043915343172087	0.0675610920782696	-0.00440459811720471	0.0413641229841665	-0.0225442401917006	-0.0172855463712031	0.0189007136734097	-0.00802166111077726	0.0210344793087651	-0.0168991099803744	0.0125996001758306	0.00614629077103487	96.53	0.94
"61"	"GA-POR-RA-11"	"GA-POR-RA"	"Freshwater"	"Iberian_Peninsula"	"South"	-8.69113514648202	0.102740187778598	-0.0290656885880601	0.0241581313582271	-0.00986934339763008	0.0151208694627586	-0.00586905736576133	-0.0411291976243435	0.043915343172087	0.0675610920782696	-0.00440459811720471	0.0413641229841665	-0.0225442401917006	-0.0172855463712031	0.0189007136734097	-0.00802166111077726	0.0210344793087651	-0.0168991099803744	0.0125996001758306	0.00614629077103487	96.53	0.94
"62"	"GA-POR-RA-12"	"GA-POR-RA"	"Freshwater"	"Iberian_Peninsula"	"South"	-8.69113514648202	0.102740187778598	-0.0290656885880601	0.0241581313582271	-0.00986934339763008	0.0151208694627586	-0.00586905736576133	-0.0411291976243435	0.043915343172087	0.0675610920782696	-0.00440459811720471	0.0413641229841665	-0.0225442401917006	-0.0172855463712031	0.0189007136734097	-0.00802166111077726	0.0210344793087651	-0.0168991099803744	0.0125996001758306	0.00614629077103487	96.53	0.94
"63"	"GA-POR-RA-13"	"GA-POR-RA"	"Freshwater"	"Iberian_Peninsula"	"South"	-8.69113514648202	0.102740187778598	-0.0290656885880601	0.0241581313582271	-0.00986934339763008	0.0151208694627586	-0.00586905736576133	-0.0411291976243435	0.043915343172087	0.0675610920782696	-0.00440459811720471	0.0413641229841665	-0.0225442401917006	-0.0172855463712031	0.0189007136734097	-0.00802166111077726	0.0210344793087651	-0.0168991099803744	0.0125996001758306	0.00614629077103487	96.53	0.94
"64"	"GA-POR-RA-14"	"GA-POR-RA"	"Freshwater"	"Iberian_Peninsula"	"South"	-8.42698089139441	-0.0149090298664863	0.31645709855075	0.579652518806395	0.188415379447589	-1.2129744396557	-0.242978599231498	-0.235262485760962	-0.0362690700066142	-0.367307899236114	-0.0044045981172046	0.0413641229841658	-0.0225442401917006	-0.0172855463712036	0.01890071367341	-0.00802166111077787	0.0210344793087658	-0.0168991099803736	0.0125996001758304	0.00614629077103534	96.53	0.94
"65"	"GA-POR-RA-15"	"GA-POR-RA"	"Freshwater"	"Iberian_Peninsula"	"South"	-8.69113514648202	0.102740187778598	-0.0290656885880601	0.0241581313582271	-0.00986934339763008	0.0151208694627586	-0.00586905736576133	-0.0411291976243435	0.043915343172087	0.0675610920782696	-0.00440459811720471	0.0413641229841665	-0.0225442401917006	-0.0172855463712031	0.0189007136734097	-0.00802166111077726	0.0210344793087651	-0.0168991099803744	0.0125996001758306	0.00614629077103487	96.53	0.94
"66"	"GA-POR-RA-16"	"GA-POR-RA"	"Freshwater"	"Iberian_Peninsula"	"South"	-8.69113514648202	0.102740187778598	-0.0290656885880601	0.0241581313582271	-0.00986934339763008	0.0151208694627586	-0.00586905736576133	-0.0411291976243435	0.043915343172087	0.0675610920782696	-0.00440459811720471	0.0413641229841665	-0.0225442401917006	-0.0172855463712031	0.0189007136734097	-0.00802166111077726	0.0210344793087651	-0.0168991099803744	0.0125996001758306	0.00614629077103487	96.53	0.94
"67"	"GA-POR-RA-17"	"GA-POR-RA"	"Freshwater"	"Iberian_Peninsula"	"South"	-8.69113514648202	0.102740187778598	-0.0290656885880601	0.0241581313582271	-0.00986934339763008	0.0151208694627586	-0.00586905736576133	-0.0411291976243435	0.043915343172087	0.0675610920782696	-0.00440459811720471	0.0413641229841665	-0.0225442401917006	-0.0172855463712031	0.0189007136734097	-0.00802166111077726	0.0210344793087651	-0.0168991099803744	0.0125996001758306	0.00614629077103487	96.53	0.94
"68"	"GA-POR-RA-18"	"GA-POR-RA"	"Freshwater"	"Iberian_Peninsula"	"South"	-8.69113514648202	0.102740187778598	-0.0290656885880601	0.0241581313582271	-0.00986934339763008	0.0151208694627586	-0.00586905736576133	-0.0411291976243435	0.043915343172087	0.0675610920782696	-0.00440459811720471	0.0413641229841665	-0.0225442401917006	-0.0172855463712031	0.0189007136734097	-0.00802166111077726	0.0210344793087651	-0.0168991099803744	0.0125996001758306	0.00614629077103487	96.53	0.94
"69"	"GA-POR-RA-19"	"GA-POR-RA"	"Freshwater"	"Iberian_Peninsula"	"South"	-8.69113514648202	0.102740187778598	-0.0290656885880601	0.0241581313582271	-0.00986934339763008	0.0151208694627586	-0.00586905736576133	-0.0411291976243435	0.043915343172087	0.0675610920782696	-0.00440459811720471	0.0413641229841665	-0.0225442401917006	-0.0172855463712031	0.0189007136734097	-0.00802166111077726	0.0210344793087651	-0.0168991099803744	0.0125996001758306	0.00614629077103487	96.53	0.94
"70"	"GA-POR-RA-20"	"GA-POR-RA"	"Freshwater"	"Iberian_Peninsula"	"South"	-8.44879690351327	-0.279816914582824	-0.165480986981523	0.144260133577287	-0.831841881937657	0.159257976438617	-0.0527062455799593	0.361494131329349	0.60927159018301	-0.676996229565675	-0.00440459811720455	0.0413641229841663	-0.0225442401917009	-0.0172855463712026	0.0189007136734097	-0.00802166111077726	0.0210344793087651	-0.0168991099803745	0.0125996001758305	0.00614629077103484	96.53	0.94
"71"	"GA-POR-RA-22"	"GA-POR-RA"	"Freshwater"	"Iberian_Peninsula"	"South"	-8.69113514648202	0.102740187778598	-0.0290656885880601	0.0241581313582271	-0.00986934339763008	0.0151208694627586	-0.00586905736576133	-0.0411291976243435	0.043915343172087	0.0675610920782696	-0.00440459811720471	0.0413641229841665	-0.0225442401917006	-0.0172855463712031	0.0189007136734097	-0.00802166111077726	0.0210344793087651	-0.0168991099803744	0.0125996001758306	0.00614629077103487	96.53	0.94
"72"	"GA-POR-RA-23"	"GA-POR-RA"	"Freshwater"	"Iberian_Peninsula"	"South"	-8.69113514648202	0.102740187778598	-0.0290656885880601	0.0241581313582271	-0.00986934339763008	0.0151208694627586	-0.00586905736576133	-0.0411291976243435	0.043915343172087	0.0675610920782696	-0.00440459811720471	0.0413641229841665	-0.0225442401917006	-0.0172855463712031	0.0189007136734097	-0.00802166111077726	0.0210344793087651	-0.0168991099803744	0.0125996001758306	0.00614629077103487	96.53	0.94
"73"	"GA-POR-RA-24"	"GA-POR-RA"	"Freshwater"	"Iberian_Peninsula"	"South"	-8.69113514648202	0.102740187778598	-0.0290656885880601	0.0241581313582271	-0.00986934339763008	0.0151208694627586	-0.00586905736576133	-0.0411291976243435	0.043915343172087	0.0675610920782696	-0.00440459811720471	0.0413641229841665	-0.0225442401917006	-0.0172855463712031	0.0189007136734097	-0.00802166111077726	0.0210344793087651	-0.0168991099803744	0.0125996001758306	0.00614629077103487	96.53	0.94
"74"	"GA-POR-RA-4"	"GA-POR-RA"	"Freshwater"	"Iberian_Peninsula"	"South"	-8.69113514648202	0.102740187778598	-0.0290656885880601	0.0241581313582271	-0.00986934339763008	0.0151208694627586	-0.00586905736576133	-0.0411291976243435	0.043915343172087	0.0675610920782696	-0.00440459811720471	0.0413641229841665	-0.0225442401917006	-0.0172855463712031	0.0189007136734097	-0.00802166111077726	0.0210344793087651	-0.0168991099803744	0.0125996001758306	0.00614629077103487	96.53	0.94
"75"	"GA-POR-RA-5"	"GA-POR-RA"	"Freshwater"	"Iberian_Peninsula"	"South"	-8.69113514648202	0.102740187778598	-0.0290656885880601	0.0241581313582271	-0.00986934339763008	0.0151208694627586	-0.00586905736576133	-0.0411291976243435	0.043915343172087	0.0675610920782696	-0.00440459811720471	0.0413641229841665	-0.0225442401917006	-0.0172855463712031	0.0189007136734097	-0.00802166111077726	0.0210344793087651	-0.0168991099803744	0.0125996001758306	0.00614629077103487	96.53	0.94
"76"	"GA-POR-RA-6"	"GA-POR-RA"	"Freshwater"	"Iberian_Peninsula"	"South"	-8.69113514648202	0.102740187778598	-0.0290656885880601	0.0241581313582271	-0.00986934339763008	0.0151208694627586	-0.00586905736576133	-0.0411291976243435	0.043915343172087	0.0675610920782696	-0.00440459811720471	0.0413641229841665	-0.0225442401917006	-0.0172855463712031	0.0189007136734097	-0.00802166111077726	0.0210344793087651	-0.0168991099803744	0.0125996001758306	0.00614629077103487	96.53	0.94
"77"	"GA-POR-RA-7"	"GA-POR-RA"	"Freshwater"	"Iberian_Peninsula"	"South"	-8.69113514648202	0.102740187778598	-0.0290656885880601	0.0241581313582271	-0.00986934339763008	0.0151208694627586	-0.00586905736576133	-0.0411291976243435	0.043915343172087	0.0675610920782696	-0.00440459811720471	0.0413641229841665	-0.0225442401917006	-0.0172855463712031	0.0189007136734097	-0.00802166111077726	0.0210344793087651	-0.0168991099803744	0.0125996001758306	0.00614629077103487	96.53	0.94
"78"	"GA-POR-RA-8"	"GA-POR-RA"	"Freshwater"	"Iberian_Peninsula"	"South"	-8.69113514648202	0.102740187778598	-0.0290656885880601	0.0241581313582271	-0.00986934339763008	0.0151208694627586	-0.00586905736576133	-0.0411291976243435	0.043915343172087	0.0675610920782696	-0.00440459811720471	0.0413641229841665	-0.0225442401917006	-0.0172855463712031	0.0189007136734097	-0.00802166111077726	0.0210344793087651	-0.0168991099803744	0.0125996001758306	0.00614629077103487	96.53	0.94
"79"	"GA-POR-RA-9"	"GA-POR-RA"	"Freshwater"	"Iberian_Peninsula"	"South"	-8.44557288748199	0.136121631349312	0.146513454898538	0.169613969331285	0.0936700959220612	0.0702405825981673	0.675283777637984	0.781907354383446	-0.73436661369377	-0.170756675822859	-0.00440459811720347	0.0413641229841668	-0.0225442401917008	-0.0172855463712032	0.0189007136734099	-0.00802166111077732	0.0210344793087653	-0.0168991099803743	0.0125996001758304	0.00614629077103498	96.53	0.94
"80"	"GA-POR-SA-1"	"GA-POR-SA"	"Freshwater"	"Iberian_Peninsula"	"South"	-8.69113514648202	0.102740187778598	-0.0290656885880601	0.0241581313582271	-0.00986934339763008	0.0151208694627586	-0.00586905736576133	-0.0411291976243435	0.043915343172087	0.0675610920782696	-0.00440459811720471	0.0413641229841665	-0.0225442401917006	-0.0172855463712031	0.0189007136734097	-0.00802166111077726	0.0210344793087651	-0.0168991099803744	0.0125996001758306	0.00614629077103487	96.53	0.94
"81"	"GA-POR-SA-10"	"GA-POR-SA"	"Freshwater"	"Iberian_Peninsula"	"South"	-8.69113514648202	0.102740187778598	-0.0290656885880601	0.0241581313582271	-0.00986934339763008	0.0151208694627586	-0.00586905736576133	-0.0411291976243435	0.043915343172087	0.0675610920782696	-0.00440459811720471	0.0413641229841665	-0.0225442401917006	-0.0172855463712031	0.0189007136734097	-0.00802166111077726	0.0210344793087651	-0.0168991099803744	0.0125996001758306	0.00614629077103487	96.53	0.94
"82"	"GA-POR-SA-11"	"GA-POR-SA"	"Freshwater"	"Iberian_Peninsula"	"South"	-0.858402713625889	0.627216114846738	4.36994357994103	-0.0652675245157897	1.13465227313558	-1.07611079171503	2.68959387374191	-0.789389521174223	0.312077096868091	-0.31825755084369	0.0562127356076756	-1.68495009939511	0.968865535720717	0.501002387250532	-1.22093590937531	0.414467529084002	-0.746874695733206	0.85065361895442	-0.129503617523351	-0.108451611466393	96.53	0.94
"83"	"GA-POR-SA-12"	"GA-POR-SA"	"Freshwater"	"Iberian_Peninsula"	"South"	-8.69113514648202	0.102740187778598	-0.0290656885880601	0.0241581313582271	-0.00986934339763008	0.0151208694627586	-0.00586905736576133	-0.0411291976243435	0.043915343172087	0.0675610920782696	-0.00440459811720471	0.0413641229841665	-0.0225442401917006	-0.0172855463712031	0.0189007136734097	-0.00802166111077726	0.0210344793087651	-0.0168991099803744	0.0125996001758306	0.00614629077103487	96.53	0.94
"84"	"GA-POR-SA-13"	"GA-POR-SA"	"Freshwater"	"Iberian_Peninsula"	"South"	-8.69113514648202	0.102740187778598	-0.0290656885880601	0.0241581313582271	-0.00986934339763008	0.0151208694627586	-0.00586905736576133	-0.0411291976243435	0.043915343172087	0.0675610920782696	-0.00440459811720471	0.0413641229841665	-0.0225442401917006	-0.0172855463712031	0.0189007136734097	-0.00802166111077726	0.0210344793087651	-0.0168991099803744	0.0125996001758306	0.00614629077103487	96.53	0.94
"85"	"GA-POR-SA-14"	"GA-POR-SA"	"Freshwater"	"Iberian_Peninsula"	"South"	-3.98944823183203	0.515462746208411	3.02765652670488	-1.07856570193744	0.443636941705213	-0.668622172932402	1.37161027377357	-0.457234742115105	0.362399646086776	-0.054969215950057	0.0358125865120395	-0.680074689515435	1.39224284881921	0.0615356672694102	-0.518888523237876	0.0512330286828659	-0.49730390118565	0.321474199867909	0.60502296908237	-0.088901965550587	96.53	0.94
"86"	"GA-POR-SA-15"	"GA-POR-SA"	"Freshwater"	"Iberian_Peninsula"	"South"	-7.85727969588617	-0.389561259604487	0.0409635035203901	0.363626729480178	-0.776396744641103	0.450294774967958	-1.36796054040854	-0.15905379651594	-1.19888962909738	0.64254066726555	0.110998096660165	0.176508854808564	-0.110654502128635	-0.174922828379418	0.126426016825542	-0.165441746668026	0.159197328338963	0.116383335183152	0.0203216978375544	0.0671120431912549	96.53	0.94
"87"	"GA-POR-SA-2"	"GA-POR-SA"	"Freshwater"	"Iberian_Peninsula"	"South"	-8.69113514648202	0.102740187778598	-0.0290656885880601	0.0241581313582271	-0.00986934339763008	0.0151208694627586	-0.00586905736576133	-0.0411291976243435	0.043915343172087	0.0675610920782696	-0.00440459811720471	0.0413641229841665	-0.0225442401917006	-0.0172855463712031	0.0189007136734097	-0.00802166111077726	0.0210344793087651	-0.0168991099803744	0.0125996001758306	0.00614629077103487	96.53	0.94
"88"	"GA-POR-SA-3"	"GA-POR-SA"	"Freshwater"	"Iberian_Peninsula"	"South"	-8.69113514648202	0.102740187778598	-0.0290656885880601	0.0241581313582271	-0.00986934339763008	0.0151208694627586	-0.00586905736576133	-0.0411291976243435	0.043915343172087	0.0675610920782696	-0.00440459811720471	0.0413641229841665	-0.0225442401917006	-0.0172855463712031	0.0189007136734097	-0.00802166111077726	0.0210344793087651	-0.0168991099803744	0.0125996001758306	0.00614629077103487	96.53	0.94
"89"	"GA-POR-SA-4"	"GA-POR-SA"	"Freshwater"	"Iberian_Peninsula"	"South"	-8.69113514648202	0.102740187778598	-0.0290656885880601	0.0241581313582271	-0.00986934339763008	0.0151208694627586	-0.00586905736576133	-0.0411291976243435	0.043915343172087	0.0675610920782696	-0.00440459811720471	0.0413641229841665	-0.0225442401917006	-0.0172855463712031	0.0189007136734097	-0.00802166111077726	0.0210344793087651	-0.0168991099803744	0.0125996001758306	0.00614629077103487	96.53	0.94
"90"	"GA-POR-SA-5"	"GA-POR-SA"	"Freshwater"	"Iberian_Peninsula"	"South"	-8.69113514648202	0.102740187778598	-0.0290656885880601	0.0241581313582271	-0.00986934339763008	0.0151208694627586	-0.00586905736576133	-0.0411291976243435	0.043915343172087	0.0675610920782696	-0.00440459811720471	0.0413641229841665	-0.0225442401917006	-0.0172855463712031	0.0189007136734097	-0.00802166111077726	0.0210344793087651	-0.0168991099803744	0.0125996001758306	0.00614629077103487	96.53	0.94
"91"	"GA-POR-SA-6"	"GA-POR-SA"	"Freshwater"	"Iberian_Peninsula"	"South"	-8.69113514648202	0.102740187778598	-0.0290656885880601	0.0241581313582271	-0.00986934339763008	0.0151208694627586	-0.00586905736576133	-0.0411291976243435	0.043915343172087	0.0675610920782696	-0.00440459811720471	0.0413641229841665	-0.0225442401917006	-0.0172855463712031	0.0189007136734097	-0.00802166111077726	0.0210344793087651	-0.0168991099803744	0.0125996001758306	0.00614629077103487	96.53	0.94
"92"	"GA-POR-SA-7"	"GA-POR-SA"	"Freshwater"	"Iberian_Peninsula"	"South"	-8.69113514648202	0.102740187778598	-0.0290656885880601	0.0241581313582271	-0.00986934339763008	0.0151208694627586	-0.00586905736576133	-0.0411291976243435	0.043915343172087	0.0675610920782696	-0.00440459811720471	0.0413641229841665	-0.0225442401917006	-0.0172855463712031	0.0189007136734097	-0.00802166111077726	0.0210344793087651	-0.0168991099803744	0.0125996001758306	0.00614629077103487	96.53	0.94
"93"	"GA-POR-SA-8"	"GA-POR-SA"	"Freshwater"	"Iberian_Peninsula"	"South"	-0.858402713625889	0.627216114846738	4.36994357994103	-0.0652675245157897	1.13465227313558	-1.07611079171503	2.68959387374191	-0.789389521174223	0.312077096868091	-0.31825755084369	0.0562127356076756	-1.68495009939511	0.968865535720717	0.501002387250532	-1.22093590937531	0.414467529084002	-0.746874695733206	0.85065361895442	-0.129503617523351	-0.108451611466393	96.53	0.94
"94"	"GA-POR-SA-9"	"GA-POR-SA"	"Freshwater"	"Iberian_Peninsula"	"South"	-8.69113514648202	0.102740187778598	-0.0290656885880601	0.0241581313582271	-0.00986934339763008	0.0151208694627586	-0.00586905736576133	-0.0411291976243435	0.043915343172087	0.0675610920782696	-0.00440459811720471	0.0413641229841665	-0.0225442401917006	-0.0172855463712031	0.0189007136734097	-0.00802166111077726	0.0210344793087651	-0.0168991099803744	0.0125996001758306	0.00614629077103487	96.53	0.94
"95"	"GA-POR-TE-1"	"GA-POR-TE"	"Freshwater"	"Iberian_Peninsula"	"South"	-8.43213071721896	0.0713971344245172	0.0653022222660173	0.111296671741537	0.0466528929245888	0.0664232938326638	0.0607577862908216	-0.0278690564935885	0.195506360188295	0.230349748468904	-0.0613138138508745	-0.0175468069691799	-0.0956249725349961	-0.170578359670974	0.116472723297976	-0.0359155507083465	0.130969962761464	-0.0625398143620415	-0.43534578063368	-0.11172027327122	96.53	0.94
"96"	"GA-POR-TE-10"	"GA-POR-TE"	"Freshwater"	"Iberian_Peninsula"	"South"	-8.69113514648202	0.102740187778598	-0.0290656885880601	0.0241581313582271	-0.00986934339763008	0.0151208694627586	-0.00586905736576133	-0.0411291976243435	0.043915343172087	0.0675610920782696	-0.00440459811720471	0.0413641229841665	-0.0225442401917006	-0.0172855463712031	0.0189007136734097	-0.00802166111077726	0.0210344793087651	-0.0168991099803744	0.0125996001758306	0.00614629077103487	96.53	0.94
"97"	"GA-POR-TE-11"	"GA-POR-TE"	"Freshwater"	"Iberian_Peninsula"	"South"	-8.69113514648202	0.102740187778598	-0.0290656885880601	0.0241581313582271	-0.00986934339763008	0.0151208694627586	-0.00586905736576133	-0.0411291976243435	0.043915343172087	0.0675610920782696	-0.00440459811720471	0.0413641229841665	-0.0225442401917006	-0.0172855463712031	0.0189007136734097	-0.00802166111077726	0.0210344793087651	-0.0168991099803744	0.0125996001758306	0.00614629077103487	96.53	0.94
"98"	"GA-POR-TE-12"	"GA-POR-TE"	"Freshwater"	"Iberian_Peninsula"	"South"	-8.69113514648202	0.102740187778598	-0.0290656885880601	0.0241581313582271	-0.00986934339763008	0.0151208694627586	-0.00586905736576133	-0.0411291976243435	0.043915343172087	0.0675610920782696	-0.00440459811720471	0.0413641229841665	-0.0225442401917006	-0.0172855463712031	0.0189007136734097	-0.00802166111077726	0.0210344793087651	-0.0168991099803744	0.0125996001758306	0.00614629077103487	96.53	0.94
"99"	"GA-POR-TE-13"	"GA-POR-TE"	"Freshwater"	"Iberian_Peninsula"	"South"	-7.68787174187101	0.177135939206483	0.691738147023246	0.668941899256435	0.464248175698657	1.31581809391974	-2.50409180710481	0.481467768364075	-0.773056640244758	-0.124383809891717	0.0786075743844731	0.155348551423208	-0.132099853222588	-0.102660145781194	0.140080659260608	-0.106951514250975	0.147328820218491	-0.0429836614836989	0.0140677138199834	0.0370923782200529	96.53	0.94
"100"	"GA-POR-TE-14"	"GA-POR-TE"	"Freshwater"	"Iberian_Peninsula"	"South"	-8.69113514648202	0.102740187778598	-0.0290656885880601	0.0241581313582271	-0.00986934339763008	0.0151208694627586	-0.00586905736576133	-0.0411291976243435	0.043915343172087	0.0675610920782696	-0.00440459811720471	0.0413641229841665	-0.0225442401917006	-0.0172855463712031	0.0189007136734097	-0.00802166111077726	0.0210344793087651	-0.0168991099803744	0.0125996001758306	0.00614629077103487	96.53	0.94
"101"	"GA-POR-TE-15"	"GA-POR-TE"	"Freshwater"	"Iberian_Peninsula"	"South"	-8.69113514648202	0.102740187778598	-0.0290656885880601	0.0241581313582271	-0.00986934339763008	0.0151208694627586	-0.00586905736576133	-0.0411291976243435	0.043915343172087	0.0675610920782696	-0.00440459811720471	0.0413641229841665	-0.0225442401917006	-0.0172855463712031	0.0189007136734097	-0.00802166111077726	0.0210344793087651	-0.0168991099803744	0.0125996001758306	0.00614629077103487	96.53	0.94
"102"	"GA-POR-TE-16"	"GA-POR-TE"	"Freshwater"	"Iberian_Peninsula"	"South"	-8.69113514648202	0.102740187778598	-0.0290656885880601	0.0241581313582271	-0.00986934339763008	0.0151208694627586	-0.00586905736576133	-0.0411291976243435	0.043915343172087	0.0675610920782696	-0.00440459811720471	0.0413641229841665	-0.0225442401917006	-0.0172855463712031	0.0189007136734097	-0.00802166111077726	0.0210344793087651	-0.0168991099803744	0.0125996001758306	0.00614629077103487	96.53	0.94
"103"	"GA-POR-TE-17"	"GA-POR-TE"	"Freshwater"	"Iberian_Peninsula"	"South"	-8.69113514648202	0.102740187778598	-0.0290656885880601	0.0241581313582271	-0.00986934339763008	0.0151208694627586	-0.00586905736576133	-0.0411291976243435	0.043915343172087	0.0675610920782696	-0.00440459811720471	0.0413641229841665	-0.0225442401917006	-0.0172855463712031	0.0189007136734097	-0.00802166111077726	0.0210344793087651	-0.0168991099803744	0.0125996001758306	0.00614629077103487	96.53	0.94
