"Individual"	"Population"	"Type"	"Concrete_Location"	"NS"	"PC1"	"PC2"	"PC3"	"PC4"	"PC5"	"PC6"	"PC7"	"PC8"	"PC9"	"PC10"	"PC11"	"PC12"	"PC13"	"PC14"	"PC15"	"PC16"	"PC17"	"PC18"	"PC19"	"PC20"	"pc1"	"pc2"
"22"	"FIN-KEV-GA-37"	"FIN-KEV-GA"	"Freshwater"	"North_Scandinavia"	"North"	9.55467068998203	-0.66603590255134	-0.0924290983961493	1.89650712755956	0.523190037746904	0.72283907137527	-0.827717166913068	-0.287875701874964	0.782641737796689	-0.791057328819983	0.211827009647358	0.301294218259497	0.177094115032747	-0.219934430963719	-0.0776767970785506	-0.0214208387598216	-0.104867668888191	-0.0682146838649507	-0.0176098754532779	-0.0634822603293994	85.62	4.7
"23"	"FIN-KEV-GA-38"	"FIN-KEV-GA"	"Freshwater"	"North_Scandinavia"	"North"	4.05315539444008	0.549017593752947	-0.676751059736709	0.685589976446613	0.671007132899531	-0.771480050810625	1.12217625113914	0.540951208633247	0.349587263872997	-0.366861952808776	0.202304492145017	-0.586957139035286	-0.246010118927267	-0.487585441319686	0.0204807400350816	-0.344272586717393	-0.574678504853125	-0.390751077144519	0.191840803545605	-0.348650090022593	85.62	4.7
"24"	"FIN-KEV-GA-39"	"FIN-KEV-GA"	"Freshwater"	"North_Scandinavia"	"North"	10.2182031814841	-0.571032727138311	-0.507024232805364	0.507612828852678	-0.269195043294488	-0.0555750909032196	0.203296870462875	-0.251079740546291	0.46127329848882	0.0681993416901818	-0.0176534621267401	-0.518580078243449	0.0612685725798141	0.0172929726487435	0.00684730750555793	-0.0277103109089877	-0.0470827942313737	-0.0668457496581731	0.0290933750567443	-0.0517873600733108	85.62	4.7
"25"	"FIN-KEV-GA-41"	"FIN-KEV-GA"	"Freshwater"	"North_Scandinavia"	"North"	-9.73003931477759	3.88471206306744	-1.86361553330865	3.30396437407956	2.59065726321383	1.18189125211884	0.751343309869225	-0.685038276230041	-0.38388966255056	-0.293798032558914	-0.0899628133118842	0.854378126566714	-0.252149369670638	0.108253155331917	-0.045668039930637	0.198034577858218	0.323454310670209	0.227407002262699	-0.140442824395012	0.193504993169049	85.62	4.7
"26"	"FIN-KEV-GA-42"	"FIN-KEV-GA"	"Freshwater"	"North_Scandinavia"	"North"	3.89028570930172	1.71698406191839	-0.671208939087368	0.879349544839297	-0.088784069930947	0.640074131717874	0.146388924690146	-1.09210048043423	-0.257169216936585	-0.0603701056150068	0.173546998188933	-0.704526722654779	-1.29483339550391	0.228743973673721	0.0681722789520022	-0.314787667538501	-0.196669263989911	-0.463966641173613	0.334770393997246	-0.587809356419238	85.62	4.7
"27"	"FIN-KEV-GA-44"	"FIN-KEV-GA"	"Freshwater"	"North_Scandinavia"	"North"	9.15512507647707	0.384800743834554	-1.09587863307251	0.637978733346742	-0.13206348985246	-0.0784340907453472	0.255431061863212	-0.367386179546422	0.692681016381692	0.0540203213943321	0.127063236862895	-0.77907606022154	0.00806234857644318	0.153176961149082	0.0242818749158177	-0.154657681363051	-0.0884363674503463	-0.198465943928401	0.171053701398845	-0.167153941810776	85.62	4.7
"28"	"FIN-KEV-GA-46"	"FIN-KEV-GA"	"Freshwater"	"North_Scandinavia"	"North"	10.8570692150429	-0.590587060861572	-0.546052812658411	0.558360222059558	-0.186995451062672	-0.318907140083714	0.621583114606386	-0.209666227103917	0.326952711783172	-0.0502390029813302	-0.0465064066575203	-0.314270906611054	-0.00497807098592903	-0.0730262364023783	-0.00497090423155529	0.0144820719888555	-0.0361389395934436	-0.0229942134570809	-0.0256188712030216	-0.0106955904919527	85.62	4.7
"29"	"FIN-KEV-GA-47"	"FIN-KEV-GA"	"Freshwater"	"North_Scandinavia"	"North"	10.5600257589428	-0.534712123280363	-1.45477481427986	0.824018794081996	-0.12983716890427	-0.588529177183842	0.607319677182545	-0.232819571685078	0.369524864098381	-0.0670814625719364	-0.00899541057008323	-0.359193976784182	-0.0331414483029431	-0.161470638389876	-0.00496679077515558	-0.0358621085474594	-0.0624927024810678	-0.0522038444064933	-0.0163912722325739	-0.0307226990712256	85.62	4.7
"30"	"FIN-KEV-GA-48"	"FIN-KEV-GA"	"Freshwater"	"North_Scandinavia"	"North"	7.14006009007194	0.456612161181133	-0.696857960237814	0.20745751378075	-0.227219031732471	0.604453942953944	-0.0363744808928468	0.123019134084371	0.866515742595212	0.0910067091481322	-1.08404616147606	-1.06762492367531	0.188867175166168	-0.222844231500277	0.0258184055064969	-0.277192102040161	-0.436318018649007	-0.334838778408932	0.196664973723047	-0.289778474225102	85.62	4.7
"31"	"GA-POR-LI-1"	"GA-POR-LI"	"Freshwater"	"Iberian_Peninsula"	"South"	-12.7616043156809	3.56121958893868	-1.70614863302689	2.82339254399282	2.46062904137881	0.79165388186626	-0.830415171141724	0.227446942090762	-0.355519010845551	0.298623630558652	2.77306045018426	-0.0406247458323212	0.0262183556057922	-0.170723253814982	-0.0215363802687591	-0.0184161796849684	-0.0956638821686957	0.0101986889401785	-0.0247062426315952	0.000668239815668737	85.62	4.7
"32"	"GA-POR-LI-2"	"GA-POR-LI"	"Freshwater"	"Iberian_Peninsula"	"South"	-12.8993452848526	4.00523992760545	-1.70267052781097	2.84788515074082	2.50346677983337	0.863393898487847	-0.734177540566844	0.198417127694366	-0.296299509219441	0.166253442132695	1.42170547554604	0.0826053102425461	0.0262183556057932	-0.17072325381498	-0.0215363802687592	-0.0184161796849678	-0.0956638821686955	0.0101986889401764	-0.0247062426315952	0.000668239815668709	85.62	4.7
"33"	"GA-POR-LI-3"	"GA-POR-LI"	"Freshwater"	"Iberian_Peninsula"	"South"	-12.7381120421904	3.99097579886919	-1.69213277920637	2.82022387839372	2.48284572243887	0.806041442363291	-0.849864151141112	0.233341134866085	-0.366986516974448	0.298662927029563	2.77413523045828	-0.028623380468084	0.0262183556057922	-0.170723253814982	-0.0215363802687592	-0.0184161796849682	-0.0956638821686957	0.0101986889401785	-0.0247062426315952	0.000668239815668709	85.62	4.7
"34"	"GA-POR-LI-4"	"GA-POR-LI"	"Freshwater"	"Iberian_Peninsula"	"South"	-12.7668181667921	4.06646711686644	-1.6852585635711	2.80797655719382	1.41770143315346	0.605357316713542	-0.6627688619306	0.198038771535058	-0.302109932354554	0.298453801621919	2.76844941323257	-0.0915609659779426	0.0262183556057922	-0.170723253814981	-0.0215363802687598	-0.0184161796849681	-0.0956638821686955	0.0101986889401787	-0.024706242631595	0.000668239815668653	85.62	4.7
"35"	"GA-POR-LI-5"	"GA-POR-LI"	"Freshwater"	"Iberian_Peninsula"	"South"	-11.9341901122542	4.07510868927765	-2.13653281796796	1.48372964350883	1.71839753100478	-0.060205016317265	0.530089445137578	0.186523647810684	-0.405449268281459	-0.134402609299409	1.38614388913067	0.353016922934586	-0.171585759467651	-0.103354219239411	0.0259223202263947	-0.00157164793967084	-0.0546204345790392	0.03245248002671	-0.028232845128747	0.0319624235586503	85.62	4.7
"36"	"GA-POR-LI-6"	"GA-POR-LI"	"Freshwater"	"Iberian_Peninsula"	"South"	-12.7381120421904	3.99097579886919	-1.69213277920637	2.82022387839372	2.48284572243887	0.806041442363291	-0.849864151141112	0.233341134866085	-0.366986516974448	0.298662927029563	2.77413523045828	-0.028623380468084	0.0262183556057922	-0.170723253814982	-0.0215363802687592	-0.0184161796849682	-0.0956638821686957	0.0101986889401785	-0.0247062426315952	0.000668239815668709	85.62	4.7
