"Individual"	"Population"	"Type"	"Concrete_Location"	"NS"	"PC1"	"PC2"	"PC3"	"PC4"	"PC5"	"PC6"	"PC7"	"PC8"	"PC9"	"PC10"	"PC11"	"PC12"	"PC13"	"PC14"	"PC15"	"PC16"	"PC17"	"PC18"	"PC19"	"PC20"	"pc1"	"pc2"
"19"	"BOS-NER-GA-8"	"BOS-NER-GA"	"Freshwater"	"Adriatic_Sea"	"South"	5.23295661291976	-0.119843829483536	-0.0306421826334843	-0.0810773923485397	-0.0207195653175891	0.00282612997391554	-0.0138720109252372	-0.0313643392998257	0.0101318550034926	0.0231884349389845	0.111288074120238	-0.0118348924699075	-0.0221796703779954	0.00880590134526191	-0.00518284163639438	-0.00859785967050966	-0.0155060615111652	0.00330752250921945	0.0152504780059468	0.0109913213764972	97.54	1.36
"20"	"ENG-BUT-GA-1"	"ENG-BUT-GA"	"Freshwater"	"English_Channel"	"North"	5.28933663777723	-0.086338051533819	-0.0373029979518242	-0.0573500259344438	0.00497785327958322	0.00254427435668539	-0.00178456528174314	0.00411928328023695	-0.00301007344274098	-0.00229957958154935	-0.00660485132167496	0.0036773356817629	-0.00464959668972195	0.00776367378731405	0.000224421402947872	-0.00872451501897278	-0.00121064995561926	0.0029937767063451	0.00607986380205261	-0.00293105195085619	97.54	1.36
"21"	"ENG-BUT-GA-33"	"ENG-BUT-GA"	"Freshwater"	"English_Channel"	"North"	5.28933663777723	-0.086338051533819	-0.0373029979518242	-0.0573500259344438	0.00497785327958322	0.00254427435668539	-0.00178456528174314	0.00411928328023695	-0.00301007344274098	-0.00229957958154935	-0.00660485132167496	0.0036773356817629	-0.00464959668972195	0.00776367378731405	0.000224421402947872	-0.00872451501897278	-0.00121064995561926	0.0029937767063451	0.00607986380205261	-0.00293105195085619	97.54	1.36
"22"	"FIN-KEV-GA-37"	"FIN-KEV-GA"	"Freshwater"	"North_Scandinavia"	"North"	5.28933663777723	-0.086338051533819	-0.0373029979518242	-0.0573500259344438	0.00497785327958322	0.00254427435668539	-0.00178456528174314	0.00411928328023695	-0.00301007344274098	-0.00229957958154935	-0.00660485132167496	0.0036773356817629	-0.00464959668972195	0.00776367378731405	0.000224421402947872	-0.00872451501897278	-0.00121064995561926	0.0029937767063451	0.00607986380205261	-0.00293105195085619	97.54	1.36
"23"	"FIN-KEV-GA-38"	"FIN-KEV-GA"	"Freshwater"	"North_Scandinavia"	"North"	5.28933663777723	-0.086338051533819	-0.0373029979518242	-0.0573500259344438	0.00497785327958322	0.00254427435668539	-0.00178456528174314	0.00411928328023695	-0.00301007344274098	-0.00229957958154935	-0.00660485132167496	0.0036773356817629	-0.00464959668972195	0.00776367378731405	0.000224421402947872	-0.00872451501897278	-0.00121064995561926	0.0029937767063451	0.00607986380205261	-0.00293105195085619	97.54	1.36
"24"	"FIN-KEV-GA-39"	"FIN-KEV-GA"	"Freshwater"	"North_Scandinavia"	"North"	5.28933663777723	-0.086338051533819	-0.0373029979518242	-0.0573500259344438	0.00497785327958322	0.00254427435668539	-0.00178456528174314	0.00411928328023695	-0.00301007344274098	-0.00229957958154935	-0.00660485132167496	0.0036773356817629	-0.00464959668972195	0.00776367378731405	0.000224421402947872	-0.00872451501897278	-0.00121064995561926	0.0029937767063451	0.00607986380205261	-0.00293105195085619	97.54	1.36
"25"	"FIN-KEV-GA-41"	"FIN-KEV-GA"	"Freshwater"	"North_Scandinavia"	"North"	5.28933663777723	-0.086338051533819	-0.0373029979518242	-0.0573500259344438	0.00497785327958322	0.00254427435668539	-0.00178456528174314	0.00411928328023695	-0.00301007344274098	-0.00229957958154935	-0.00660485132167496	0.0036773356817629	-0.00464959668972195	0.00776367378731405	0.000224421402947872	-0.00872451501897278	-0.00121064995561926	0.0029937767063451	0.00607986380205261	-0.00293105195085619	97.54	1.36
"26"	"FIN-KEV-GA-42"	"FIN-KEV-GA"	"Freshwater"	"North_Scandinavia"	"North"	5.28933663777723	-0.086338051533819	-0.0373029979518242	-0.0573500259344438	0.00497785327958322	0.00254427435668539	-0.00178456528174314	0.00411928328023695	-0.00301007344274098	-0.00229957958154935	-0.00660485132167496	0.0036773356817629	-0.00464959668972195	0.00776367378731405	0.000224421402947872	-0.00872451501897278	-0.00121064995561926	0.0029937767063451	0.00607986380205261	-0.00293105195085619	97.54	1.36
"27"	"FIN-KEV-GA-44"	"FIN-KEV-GA"	"Freshwater"	"North_Scandinavia"	"North"	5.28933663777723	-0.086338051533819	-0.0373029979518242	-0.0573500259344438	0.00497785327958322	0.00254427435668539	-0.00178456528174314	0.00411928328023695	-0.00301007344274098	-0.00229957958154935	-0.00660485132167496	0.0036773356817629	-0.00464959668972195	0.00776367378731405	0.000224421402947872	-0.00872451501897278	-0.00121064995561926	0.0029937767063451	0.00607986380205261	-0.00293105195085619	97.54	1.36
"28"	"FIN-KEV-GA-46"	"FIN-KEV-GA"	"Freshwater"	"North_Scandinavia"	"North"	5.28933663777723	-0.086338051533819	-0.0373029979518242	-0.0573500259344438	0.00497785327958322	0.00254427435668539	-0.00178456528174314	0.00411928328023695	-0.00301007344274098	-0.00229957958154935	-0.00660485132167496	0.0036773356817629	-0.00464959668972195	0.00776367378731405	0.000224421402947872	-0.00872451501897278	-0.00121064995561926	0.0029937767063451	0.00607986380205261	-0.00293105195085619	97.54	1.36
"29"	"FIN-KEV-GA-47"	"FIN-KEV-GA"	"Freshwater"	"North_Scandinavia"	"North"	5.28933663777723	-0.086338051533819	-0.0373029979518242	-0.0573500259344438	0.00497785327958322	0.00254427435668539	-0.00178456528174314	0.00411928328023695	-0.00301007344274098	-0.00229957958154935	-0.00660485132167496	0.0036773356817629	-0.00464959668972195	0.00776367378731405	0.000224421402947872	-0.00872451501897278	-0.00121064995561926	0.0029937767063451	0.00607986380205261	-0.00293105195085619	97.54	1.36
"30"	"FIN-KEV-GA-48"	"FIN-KEV-GA"	"Freshwater"	"North_Scandinavia"	"North"	5.28933663777723	-0.086338051533819	-0.0373029979518242	-0.0573500259344438	0.00497785327958322	0.00254427435668539	-0.00178456528174314	0.00411928328023695	-0.00301007344274098	-0.00229957958154935	-0.00660485132167496	0.0036773356817629	-0.00464959668972195	0.00776367378731405	0.000224421402947872	-0.00872451501897278	-0.00121064995561926	0.0029937767063451	0.00607986380205261	-0.00293105195085619	97.54	1.36
"31"	"GA-POR-LI-1"	"GA-POR-LI"	"Freshwater"	"Iberian_Peninsula"	"South"	-0.274044950746191	0.0119434028887458	-0.163324099865882	-0.096012919043691	0.0291623076228318	-0.000278479403512565	8.91456547299865e-05	-0.000217394994918209	0.000158163672426394	0.000119675367890735	0.000347623753772355	-0.000193543983250682	0.000244715615248521	-0.000848804976660039	-9.83108112279953e-05	0.000967189622010277	0.000116027482103011	-0.0004221007101523	-0.000725217632019381	0.000187176158995871	97.54	1.36
"32"	"GA-POR-LI-2"	"GA-POR-LI"	"Freshwater"	"Iberian_Peninsula"	"South"	-5.83742653926961	0.110224857311311	-0.28934520177994	-0.134675812152938	0.0533467619660802	-0.00310123316371103	0.00196285659120297	-0.0045540732700733	0.00332640078759386	0.00253893031733089	0.00730009882921984	-0.00406442364826482	0.00513902792021916	-0.00946128374063435	-0.000421043025403398	0.0106588942629929	0.00144270491982545	-0.00383797812664977	-0.00753029906609143	0.00330540426884784	97.54	1.36
"33"	"GA-POR-LI-3"	"GA-POR-LI"	"Freshwater"	"Iberian_Peninsula"	"South"	5.28933663777723	-0.086338051533819	-0.0373029979518242	-0.0573500259344438	0.00497785327958322	0.00254427435668539	-0.00178456528174314	0.00411928328023695	-0.00301007344274098	-0.00229957958154935	-0.00660485132167496	0.0036773356817629	-0.00464959668972195	0.00776367378731405	0.000224421402947872	-0.00872451501897278	-0.00121064995561926	0.0029937767063451	0.00607986380205261	-0.00293105195085619	97.54	1.36
"34"	"GA-POR-LI-4"	"GA-POR-LI"	"Freshwater"	"Iberian_Peninsula"	"South"	-5.36955428890174	-0.309477891363075	0.436540950801358	-0.0148836799554969	-0.348387761466412	-0.788416106164617	-0.0239960792644285	-0.00776231468934286	0.00190729763229128	-0.00482225873328356	0.00730009882921984	-0.00406442364826593	0.00513902792021983	-0.340496442430265	-0.0654707392267454	-0.523009414925831	0.373616205269041	-0.281256310890797	-0.51953038072183	-0.239498627152743	97.54	1.36
"35"	"GA-POR-LI-5"	"GA-POR-LI"	"Freshwater"	"Iberian_Peninsula"	"South"	-0.274044950746191	0.0119434028887458	-0.163324099865882	-0.096012919043691	0.0291623076228318	-0.000278479403512565	8.91456547299865e-05	-0.000217394994918209	0.000158163672426394	0.000119675367890735	0.000347623753772355	-0.000193543983250682	0.000244715615248521	-0.000848804976660039	-9.83108112279953e-05	0.000967189622010277	0.000116027482103011	-0.0004221007101523	-0.000725217632019381	0.000187176158995871	97.54	1.36
"36"	"GA-POR-LI-6"	"GA-POR-LI"	"Freshwater"	"Iberian_Peninsula"	"South"	5.28933663777723	-0.086338051533819	-0.0373029979518242	-0.0573500259344438	0.00497785327958322	0.00254427435668539	-0.00178456528174314	0.00411928328023695	-0.00301007344274098	-0.00229957958154935	-0.00660485132167496	0.0036773356817629	-0.00464959668972195	0.00776367378731405	0.000224421402947872	-0.00872451501897278	-0.00121064995561926	0.0029937767063451	0.00607986380205261	-0.00293105195085619	97.54	1.36
"37"	"GA-POR-LI-7"	"GA-POR-LI"	"Freshwater"	"Iberian_Peninsula"	"South"	-5.83742653926961	0.110224857311311	-0.28934520177994	-0.134675812152938	0.0533467619660802	-0.00310123316371103	0.00196285659120297	-0.0045540732700733	0.00332640078759386	0.00253893031733089	0.00730009882921984	-0.00406442364826482	0.00513902792021916	-0.00946128374063435	-0.000421043025403398	0.0106588942629929	0.00144270491982545	-0.00383797812664977	-0.00753029906609143	0.00330540426884784	97.54	1.36
"38"	"GA-POR-LI-8"	"GA-POR-LI"	"Freshwater"	"Iberian_Peninsula"	"South"	-5.83742653926961	0.110224857311311	-0.28934520177994	-0.134675812152938	0.0533467619660802	-0.00310123316371103	0.00196285659120297	-0.0045540732700733	0.00332640078759386	0.00253893031733089	0.00730009882921984	-0.00406442364826482	0.00513902792021916	-0.00946128374063435	-0.000421043025403398	0.0106588942629929	0.00144270491982545	-0.00383797812664977	-0.00753029906609143	0.00330540426884784	97.54	1.36
"39"	"GA-POR-LI-9"	"GA-POR-LI"	"Freshwater"	"Iberian_Peninsula"	"South"	-0.274044950746191	0.0119434028887458	-0.163324099865882	-0.096012919043691	0.0291623076228318	-0.000278479403512565	8.91456547299865e-05	-0.000217394994918209	0.000158163672426394	0.000119675367890735	0.000347623753772355	-0.000193543983250682	0.000244715615248521	-0.000848804976660039	-9.83108112279953e-05	0.000967189622010277	0.000116027482103011	-0.0004221007101523	-0.000725217632019381	0.000187176158995871	97.54	1.36
